url	title	date	author	up	normal	down	img_list	ip	
https://www.ptt.cc/bbs/Beauty/M.1357586496.A.EB1.html	[帥哥] 介於素人跟明星之間		ParaTuAmor	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1358090887.A.A19.html	[帥哥] 蠻帥的光頭王		xiccoo	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1357995503.A.DE4.html	[帥哥] 挑戰本日最帥	2013-01-12 20:58:17	oor1212	18	7	10	http://i.imgur.com/ZkPTv.jpg	119.14.107.75
https://www.ptt.cc/bbs/Beauty/M.1359005612.A.0B5.html	[帥哥] 今日我最勇敢我最帥!!		kevinying	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1358944881.A.744.html	[帥哥] 應該算帥哥吧...Orz	2013-01-23 20:41:17	Simakui	9	3	1		36.224.34.62
https://www.ptt.cc/bbs/Beauty/M.1359171558.A.936.html	[帥哥] 可愛的小帥哥	2013-01-26 11:39:16	sirhc	7	5	1		219.71.16.74
https://www.ptt.cc/bbs/Beauty/M.1359113349.A.80B.html	[帥哥] 就可板的Tony大大	2013-01-25 19:29:05	lwsun	21	10	10		140.112.247.74
https://www.ptt.cc/bbs/Beauty/M.1360511915.A.7E7.html	[帥哥]我朋友真的超像朱木炎<激似>	2013-02-10 23:58:33	robert0805	6	6	1		58.114.131.20
https://www.ptt.cc/bbs/Beauty/M.1360563135.A.F30.html	[帥哥] 騎腳踏車認識的，本人長的很像孫協志	2013-02-11 14:12:12	knowloveshe	8	2	0		36.226.94.55
https://www.ptt.cc/bbs/Beauty/M.1361286766.A.297.html	[帥哥] 人生勝利組	2013-02-19 23:12:42	BeautyIsDie	4	10	1	http:http://s2.imgs.cc/img/p28Gd4p.jpg	140.112.230.112
https://www.ptt.cc/bbs/Beauty/M.1361795913.A.A2F.html	[帥哥] 刑男	2013-02-25 20:38:28	shinjo1	2	6	4		114.42.168.136
https://www.ptt.cc/bbs/Beauty/M.1361768051.A.324.html	[帥哥] 今日最帥，沒有之一	2013-02-25 12:54:09	shinbird	234	16	15		118.163.194.234
https://www.ptt.cc/bbs/Beauty/M.1361990941.A.12D.html	Re: [帥哥] 今日最帥，沒有之一	2013-02-28 02:48:59	AisinGioro	6	4	2		1.163.156.158
https://www.ptt.cc/bbs/Beauty/M.1362210176.A.AF4.html	[帥哥] 今日最帥		sonic0702082	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1362210113.A.43A.html	[帥哥] 今日最帥		sunrise26sq	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1362210844.A.401.html	[帥哥] 今日最帥+最美	2013-03-02 15:54:02	ryowu	13	1	0		218.187.128.75
https://www.ptt.cc/bbs/Beauty/M.1362213374.A.070.html	[帥哥] 本日最帥	2013-03-02 16:35:51	tigerjump	101	5	8		123.195.142.49
https://www.ptt.cc/bbs/Beauty/M.1362284762.A.2CF.html	[帥哥] 台灣韓國料理店的三位韓系花美男	2013-03-03 12:26:00	yukiwu	2	8	5		123.110.59.116
https://www.ptt.cc/bbs/Beauty/M.1362409283.A.A5D.html	[帥哥] 彭于晏大隻佬再進級　操肌剩3%體脂肪	2013-03-04 23:01:21	beeet	11	9	4		203.67.219.57
https://www.ptt.cc/bbs/Beauty/M.1362548503.A.BD9.html	[帥哥] 提到帥哥怎能沒有他??	2013-03-06 13:41:40	ricky65614	10	0	0		210.59.162.229
https://www.ptt.cc/bbs/Beauty/M.1362498608.A.799.html	[帥哥] 今日第一帥就是他了 	2013-03-05 23:50:04	smartpaul	327	16	11		122.118.184.132
https://www.ptt.cc/bbs/Beauty/M.1362657352.A.EBC.html	[帥哥] 今日最帥，沒有之一	2013-03-07 19:55:48	king20031114	26	9	31		111.240.116.113
https://www.ptt.cc/bbs/Beauty/M.1362836928.A.58C.html	[帥哥] 還蠻帥的	2013-03-09 21:48:43	PALLET	10	5	3		61.57.132.21
https://www.ptt.cc/bbs/Beauty/M.1362994103.A.309.html	[帥哥] 帥到讓我哭出來	2013-03-11 17:28:21	jeff5208	312	13	1		140.123.122.15
https://www.ptt.cc/bbs/Beauty/M.1363364517.A.23A.html	[帥哥] 帥氣雙胞胎 吸5千萬人次點閱	2013-03-16 00:21:55	inabee	3	5	0		118.171.123.82
https://www.ptt.cc/bbs/Beauty/M.1363867848.A.49E.html	[帥哥] 中東皇室王子(巴林、約旦、杜拜)	2013-03-21 20:10:46	tkuaaa	5	3	2		118.166.15.35
https://www.ptt.cc/bbs/Beauty/M.1364556382.A.B76.html	[帥哥] WBC球星林哲瑄	2013-03-29 19:26:20	bookone	3	1	0		123.194.102.101
https://www.ptt.cc/bbs/Beauty/M.1364746925.A.537.html	[帥哥] 今天西門捷運站附近打爵士鼓的男生	2013-04-01 00:22:01	f9torres	12	4	4		140.119.194.20
https://www.ptt.cc/bbs/Beauty/M.1365079438.A.52D.html	[帥哥] 挑戰本日最帥	2013-04-04 20:43:56	max660865	6	0	0		140.115.152.212
https://www.ptt.cc/bbs/Beauty/M.1365337314.A.DBB.html	[帥哥] 可愛學弟	2013-04-07 20:21:51	mangytesa	12	10	8		1.164.210.73
https://www.ptt.cc/bbs/Beauty/M.1365405501.A.635.html	[帥哥] 幫神一位北科學生	2013-04-08 15:18:18	asdfg8520	8	7	0		211.75.90.66
https://www.ptt.cc/bbs/Beauty/M.1365437161.A.77A.html	[帥哥] 不開心	2013-04-09 00:05:59	waliilae	8	19	15		220.132.103.242
https://www.ptt.cc/bbs/Beauty/M.1366172868.A.BB0.html	[帥哥] Y拍型男	2013-04-17 12:27:46	Anessa1215	7	12	11		174.34.134.98
https://www.ptt.cc/bbs/Beauty/M.1366198356.A.79A.html	[帥哥] 越老越帥又愛脫的馬克哥!!!!! 	2013-04-17 19:32:34	friday5	4	2	0		210.61.141.37
https://www.ptt.cc/bbs/Beauty/M.1366973743.A.BBF.html	[帥哥] Alex Pettyfer好帥!!!	2013-04-26 18:55:40	powloveella	1	0	0		210.61.141.37
https://www.ptt.cc/bbs/Beauty/M.1366982013.A.453.html	[帥哥] 心目中最喜歡的外國明星	2013-04-26 21:13:18	sonicyouth45	1	0	0		111.241.56.43
https://www.ptt.cc/bbs/Beauty/M.1367129100.A.0FB.html	[帥哥] 泰國帥哥男演員	2013-04-28 14:04:56	lovekimbum	0	0	0		203.64.238.209
https://www.ptt.cc/bbs/Beauty/M.1367755823.A.FBF.html	[帥哥] 挑戰本日最帥	2013-05-05 20:10:21	alex32738487	7	2	8		111.184.100.29
https://www.ptt.cc/bbs/Beauty/M.1368620779.A.D7B.html	[帥哥] 日本成田機場回程拍到的	2013-05-15 20:26:17	dreamtiffany	129	18	3		119.77.214.11
https://www.ptt.cc/bbs/Beauty/M.1368889400.A.FD9.html	[帥哥] 這影片中的男孩是？…	2013-05-18 23:03:18	carrotman	1	6	0		114.39.180.244
https://www.ptt.cc/bbs/Beauty/M.1368980506.A.52E.html	[帥哥] 今天我最帥	2013-05-20 00:21:41	jiuan1027	6	2	0		112.104.178.211
https://www.ptt.cc/bbs/Beauty/M.1369302297.A.703.html	[帥哥] 口水別滴下來了！ 韓國男星的性感人魚線	2013-05-23 17:44:54	inpudding	6	3	4		36.224.198.8
https://www.ptt.cc/bbs/Beauty/M.1370094791.A.037.html	[帥哥] 請問以下帥哥的來歷	2013-06-01 21:53:08	toofat	2	6	2	http:http://www.man189.com/uppic/boysky/201105150129/333544_20101009203819156vk.jpg	118.169.191.161
https://www.ptt.cc/bbs/Beauty/M.1370922458.A.C27.html	[帥哥] computex intel帥哥	2013-06-11 11:47:35	howtoday	10	6	0		114.36.33.170
https://www.ptt.cc/bbs/Beauty/M.1371362736.A.BF1.html	[帥哥] 試試看	2013-06-16 14:05:31	daughtryeye	7	8	8		210.241.92.249
https://www.ptt.cc/bbs/Beauty/M.1371487403.A.4B3.html	[帥哥] 請問大家這位帥哥是哪位		s22730773	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1371809298.A.D8A.html	[帥哥] 挑戰本日最帥	2013-06-21 18:08:15	lplpkkk	18	6	1		140.116.112.134
https://www.ptt.cc/bbs/Beauty/M.1372670002.A.578.html	[帥哥] 以前認識的德國朋友!		steph0302	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1372928510.A.FC2.html	[帥哥] 超帥小型男Alonso Mateo 		blue24022001	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1373183124.A.144.html	[帥哥] Jacky Wu	2013-07-07 15:45:22	twopiece	275	9	0		140.116.103.108
https://www.ptt.cc/bbs/Beauty/M.1373452952.A.8FC.html	[帥哥] 寂寞少婦看過來 讓帥哥主廚餵飽你的眼睛	2013-07-10 18:42:30	inpudding	0	0	0		36.224.221.15
https://www.ptt.cc/bbs/Beauty/M.1373987770.A.AE4.html	[帥哥] 本日最帥	2013-07-16 23:16:07	mrsmiller	46	3	7		182.234.243.174
https://www.ptt.cc/bbs/Beauty/M.1374071299.A.172.html	[帥哥] 今日我最帥	2013-07-17 22:28:15	Lavchi	6	3	0	http://i.imgur.com/hkyhEaO.png;http://i.imgur.com/dYaRP0V.jpg	114.32.219.62
https://www.ptt.cc/bbs/Beauty/M.1374513192.A.A33.html	[帥哥] 幫神	2013-07-23 01:13:09	MoonMate	7	6	0		220.134.15.91
https://www.ptt.cc/bbs/Beauty/M.1374843988.A.E27.html	[帥哥] 今日我最帥	2013-07-26 21:06:25	sc1146	4	0	0		123.194.228.90
https://www.ptt.cc/bbs/Beauty/M.1375095748.A.10B.html	[帥哥] 富豪版布萊德利古柏 時尚大叔Lapo Elkann	2013-07-29 19:02:26	nickyko	4	1	0		60.199.248.193
https://www.ptt.cc/bbs/Beauty/M.1375889678.A.136.html	[帥哥] 世界最帥的男人們	2013-08-07 23:34:35	sharkdd	9	4	0		114.43.194.102
https://www.ptt.cc/bbs/Beauty/M.1376049080.A.714.html	[帥哥] 本日最帥	2013-08-09 19:51:18	slmj116	5	2	0		122.148.126.75
https://www.ptt.cc/bbs/Beauty/M.1376062042.A.9FE.html	[帥哥] 像天使一樣俊美的名模Simon Nessman	2013-08-09 23:27:19	sharkdd	2	2	0		114.43.212.203
https://www.ptt.cc/bbs/Beauty/M.1376068537.A.B24.html	[帥哥] 泰國超帥的tik	2013-08-10 01:15:34	wuhuhu	9	2	0	http:http://i1.w.hjfile.cn/slide/201204/tik_1962.jpg;http:http://wiki.asianfuse.net/images/thumb/f/ff/Tik.jpg/300px-Tik.jpg;http:http://ext.pimg.tw/coolbrian/1df6e0564c427e3478555b5433dc233d.gif	140.113.95.251
https://www.ptt.cc/bbs/Beauty/M.1376079908.A.AF8.html	[帥哥] 這才是本日最帥！	2013-08-10 04:25:05	Pettittte	21	6	1		123.192.148.166
https://www.ptt.cc/bbs/Beauty/M.1376529652.A.626.html	[帥哥] 超型男蛙人	2013-08-15 09:20:49	lcw0622	1	4	1		98.197.136.78
https://www.ptt.cc/bbs/Beauty/M.1376480893.A.226.html	[帥哥] 洗面乳帥哥	2013-08-14 19:48:11	moetgirl	10	2	2		123.192.103.15
https://www.ptt.cc/bbs/Beauty/M.1376828698.A.BDF.html	[帥哥] 陽光帥又性感的男模(很愛脫.XD)		sharkdd	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1377365120.A.80D.html	[帥哥] 分享小帥		pttstupid	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1377359720.A.ED7.html	[帥哥] 今日最帥	2013-08-24 23:55:17	YASHT	16	9	23		114.44.117.59
https://www.ptt.cc/bbs/Beauty/M.1377470114.A.A7C.html	[帥哥]  四十年前的我爸	2013-08-26 06:35:11	white306	64	14	1	http://i.imgur.com/Ta0h02N.jpg	158.143.171.8
https://www.ptt.cc/bbs/Beauty/M.1377514146.A.4FD.html	Re: [帥哥]  四十年前的我爸	2013-08-26 18:49:04	L9m	6	4	4		111.251.224.108
https://www.ptt.cc/bbs/Beauty/M.1377958481.A.6AB.html	[帥哥] 淡江吳克群		QwwQ	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1378821815.A.73E.html	[帥哥] 性感女人 Andrej Pejic	2013-09-10 22:03:30	gaiaesque	5	4	2	http://i.imgur.com/ziLxrME.jpg;http://i.imgur.com/NIp1Lqs.jpg;http://i.imgur.com/k9F36sj.jpg;http://i.imgur.com/t9d8Jov.jpg;http://i.imgur.com/AdUpRmE.jpg;http://i.imgur.com/o3UsqVM.jpg;http://i.imgur.com/DoD9Vr1.jpg;http://i.imgur.com/Yk5odb8.jpg	111.242.41.227
https://www.ptt.cc/bbs/Beauty/M.1378986495.A.44C.html	[帥哥] N年前的大帥哥~我爺爺	2013-09-12 19:48:09	lmini	8	3	0		219.70.186.154
https://www.ptt.cc/bbs/Beauty/M.1379688685.A.AA2.html	[帥哥] 帥校友	2013-09-20 22:51:20	xman320	0	2	1		49.159.185.98
https://www.ptt.cc/bbs/Beauty/M.1380003206.A.5E9.html	[帥哥] 9/24大學生了沒的史丹	2013-09-24 14:13:24	qaz00wsx00	5	5	2		220.229.51.92
https://www.ptt.cc/bbs/Beauty/M.1380252555.A.0E5.html	[帥哥] 陽光帥氣的北京時尚潮男	2013-09-27 11:29:11	rocfrank	1	8	8		118.150.140.143
https://www.ptt.cc/bbs/Beauty/M.1380552732.A.BC0.html	[帥哥] 一個開冰店的帥哥老闆	2013-09-30 22:52:07	a0000000000v	71	51	19	http://i.imgur.com/7m1vRCk.jpg;http://i.imgur.com/5wikpGD.jpg;http://i.imgur.com/QL3tIJt.jpg;http://i.imgur.com/MM0VybB.jpg;http://i.imgur.com/CZbGpI5.jpg;http://i.imgur.com/2YEmEr5.jpg;http://i.imgur.com/EtAmhfo.jpg;http://i.imgur.com/96xEn6a.jpg;http://i.imgur.com/KL7Zf0v.jpg;http://i.imgur.com/KiAjOlX.jpg;http://i.imgur.com/825qMf9.jpg;http://i.imgur.com/PkAHLWz.jpg	124.11.197.250
https://www.ptt.cc/bbs/Beauty/M.1382146271.A.C65.html	[帥哥] 第一次覺得人帥真好	2013-10-19 09:31:07	duketoko	23	7	1		114.47.89.122
https://www.ptt.cc/bbs/Beauty/M.1382408131.A.7D8.html	[帥哥] 日本animate的大阪日本橋店員		abucat	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1382695470.A.2E7.html	[帥哥][型男愛運動]Vol.1陽光輕艇型男 漢城		sagax	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1383132249.A.520.html	[帥哥] 我的Aussie房東		yesremi	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1383234433.A.46B.html	[帥哥] 本日最帥		MrTen	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1383486293.A.DBA.html	[帥哥] 林志穎	2013-11-03 21:44:49	seadog00	2	1	5		220.141.87.29
https://www.ptt.cc/bbs/Beauty/M.1384604370.A.66E.html	[帥哥] 本日最帥男人絕對無誤	2013-11-16 20:19:25	frederickleo	71	11	19		220.136.35.171
https://www.ptt.cc/bbs/Beauty/M.1384697134.A.B4B.html	[帥哥]觀察很久的學長分享給大家> <	2013-11-17 22:05:31	waterandmilk	169	31	48		36.231.130.193
https://www.ptt.cc/bbs/Beauty/M.1384774200.A.B2F.html	[帥哥] 出賣我所認識的帥哥們	2013-11-18 19:29:51	crazyposted	9	7	3	http://i.imgur.com/1Cq0wPq.jpg;http://i.imgur.com/lIg5V95.jpg;http://i.imgur.com/5HKGKJD.jpg;http://i.imgur.com/uyJARys.jpg;http://i.imgur.com/qubfRiE.jpg;http://i.imgur.com/xGn5pLB.jpg;http://i.imgur.com/ARIWavB.jpg;http://i.imgur.com/TBGj4Hv.jpg;http://i.imgur.com/C1JJizh.jpg;http://i.imgur.com/c7KDPUH.jpg;http://i.imgur.com/jXipv8A.jpg;http://i.imgur.com/70eOzpD.jpg;http://i.imgur.com/pD6xdmn.jpg;http://i.imgur.com/4IiRje9.jpg;http://i.imgur.com/fBKCHti.jpg;http://i.imgur.com/8DYoiJj.jpg;http://i.imgur.com/eTu5UPB.jpg	140.128.195.106
https://www.ptt.cc/bbs/Beauty/M.1385211401.A.DF8.html	[帥哥] 在任何時代都是帥哥的男人 北村一輝	2013-11-23 20:56:36	gaiaesque	34	10	4	http://i.imgur.com/ap32GHl.jpg;http://i.imgur.com/sPX7R2w.jpg;http://i.imgur.com/NZGedxN.jpg;http://i.imgur.com/Y4lQVYW.jpg;http://i.imgur.com/UxCMGPk.jpg;http://i.imgur.com/uwkgf1Q.jpg	122.118.53.114
https://www.ptt.cc/bbs/Beauty/M.1386085044.A.CDB.html	[帥哥] 這麼正結果是男孩子QAQ	2013-12-03 23:37:20	Aniseorita	12	5	3		180.177.219.31
https://www.ptt.cc/bbs/Beauty/M.1386366676.A.195.html	[帥哥] 逛FB遇到的可愛笑容帥哥	2013-12-07 05:51:08	southring	8	5	4		175.183.65.78
https://www.ptt.cc/bbs/Beauty/M.1386412996.A.518.html	[帥哥] 出賣我的國小國中同學	2013-12-07 18:43:12	love0127	6	12	13		42.74.14.142
https://www.ptt.cc/bbs/Beauty/M.1386506951.A.9A4.html	[帥哥] 還是正妹？五官太端正了…	2013-12-08 20:49:08	LamLooIng	9	3	0		36.234.145.129
https://www.ptt.cc/bbs/Beauty/M.1386512078.A.3B4.html	[帥哥] 他漂亮嗎?	2013-12-08 22:14:35	zerokaisu	0	0	6		114.40.102.104
https://www.ptt.cc/bbs/Beauty/M.1387114615.A.1C5.html	[帥哥] 來出賣一下勵志小品我學弟		iamshock	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1387092046.A.A05.html	[帥哥] 台灣第一美男賀軍翔	2013-12-15 15:20:44	lovelyleejie	10	8	17	http:http://static.ettoday.net/images/401/401819.jpg	36.238.231.88
https://www.ptt.cc/bbs/Beauty/M.1387253177.A.DC2.html	[帥哥] 各位姊姊妹妹來鑑賞一下	2013-12-17 12:06:09	fsgirl	7	2	0		61.64.151.252
https://www.ptt.cc/bbs/Beauty/M.1388474712.A.6DB.html	[帥哥] 某個香港妹旅遊認識的旗津機車哥	2013-12-31 15:25:07	elijahme0625	59	19	1		220.196.16.14
https://www.ptt.cc/bbs/Beauty/M.1389621009.A.CA9.html	[帥哥] 出賣老闆	2014-01-13 21:50:07	monologue62	1	4	0	http://i.imgur.com/MFVm1Hq.jpg	114.43.161.131
https://www.ptt.cc/bbs/Beauty/M.1389669581.A.9A8.html	[帥哥] 出賣我國小同學	2014-01-14 11:19:38	ape0204	6	5	20		36.228.110.13
https://www.ptt.cc/bbs/Beauty/M.1389903098.A.5C0.html	[帥哥] 1/26 康熙來了		crazycnltc	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1389976534.A.6BD.html	Re: [帥哥] 1/26 康熙來了	2014-01-18 00:35:30	anbr	1	2	0		220.135.62.110
https://www.ptt.cc/bbs/Beauty/M.1390559207.A.08D.html	[帥哥] 風水世家的新演員	2014-01-24 18:26:45	lolok	2	0	5		114.27.224.192
https://www.ptt.cc/bbs/Beauty/M.1391335529.A.0FA.html	[帥哥] 挑戰新年第一魅力熟男！！	2014-02-02 18:05:24	white07	90	7	7	http://i.imgur.com/AKVArmG.jpg;http://i.imgur.com/THAXGA2.jpg;http://i.imgur.com/0XKa3YU.png	124.8.74.128
https://www.ptt.cc/bbs/Beauty/M.1391948241.A.6BA.html	[帥哥] Youtube阿兜仔不教美語-台灣獨有特色篇	2014-02-09 20:17:17	Bonhomie	0	0	0		220.136.226.76
https://www.ptt.cc/bbs/Beauty/M.1391954064.A.68A.html	[帥哥] 笑容陽光男孩	2014-02-09 21:53:46	win91512	66	8	2		123.204.126.123
https://www.ptt.cc/bbs/Beauty/M.1392216349.A.581.html	[帥哥] 超帥開外掛小帥哥 	2014-02-12 22:45:44	playyourbody	6	7	2		180.176.71.211
https://www.ptt.cc/bbs/Beauty/M.1392725211.A.DE0.html	[帥哥] 朋友在越南當明星		welly76611	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1393153751.A.3F7.html	[帥哥] 40年前老照片	2014-02-23 19:09:06	t8754035	2	2	2		36.236.3.99
https://www.ptt.cc/bbs/Beauty/M.1393688215.A.D5A.html	[帥哥] 王小強 -專長搞笑模仿	2014-03-01 23:36:42	ko531736	0	2	3		114.33.228.230
https://www.ptt.cc/bbs/Beauty/M.1393701782.A.F34.html	[帥哥] FB發現路人級帥哥	2014-03-02 03:22:59	copper4	12	7	6		36.237.229.57
https://www.ptt.cc/bbs/Beauty/M.1394195843.A.218.html	[帥哥] 外公年輕的照片	2014-03-07 20:37:19	claire7715	28	8	1		140.112.125.33
https://www.ptt.cc/bbs/Beauty/M.1394467164.A.123.html	[帥哥] 逛FB看到的帥哥(翻拍來自星星的你)	2014-03-10 23:59:18	h013	1	1	7		114.140.7.43
https://www.ptt.cc/bbs/Beauty/M.1394642495.A.18F.html	[帥哥] 這分鐘最帥	2014-03-13 00:41:31	Tiderus	2	2	2	http:http://ww3.sinaimg.cn/large/d7b12f38gw1ee9tdrxnyjj20u00gwwhm.jpg	123.240.128.83
https://www.ptt.cc/bbs/Beauty/M.1395046555.A.CF7.html	[帥哥] [正妹] 林威助 & 安心亞	2014-03-17 16:55:52	ejywar	4	1	1	http:http://photo.xuite.net/aoshi0302/18718317/40.jpg;http:http://photo.xuite.net/aoshi0302/18718317/42.jpg;http:http://photo.xuite.net/aoshi0302/18718317/53.jpg;http:http://photo.xuite.net/aoshi0302/18718317/56.jpg;http:http://photo.xuite.net/aoshi0302/18718317/163.jpg;http:http://photo.xuite.net/aoshi0302/18718317/65.jpg;http:http://photo.xuite.net/aoshi0302/18718317/112.jpg;http:http://photo.xuite.net/aoshi0302/18718317/139.jpg	118.161.189.186
https://www.ptt.cc/bbs/Beauty/M.1395814539.A.961.html	[帥哥] 教授，你什麼時候移民來台灣了？		baskball399	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1396103796.A.E8C.html	[帥哥] 有人覺得黃國昌帥的嗎	2014-03-29 22:36:31	ciaerin	19	3	8		220.136.231.205
https://www.ptt.cc/bbs/Beauty/M.1396152742.A.08D.html	[帥哥] 蘋果今日我最帥	2014-03-30 12:12:20	tom23111	5	0	0		42.66.177.247
https://www.ptt.cc/bbs/Beauty/M.1396517100.A.3DC.html	[帥哥] 個人最喜愛的歌手 ~ 王傑 飛碟時期舊照	2014-04-03 17:24:56	Ykmiod	20	10	0	http://i.imgur.com/rVNH08X.jpg;http://i.imgur.com/wPq8ljb.jpg;http://i.imgur.com/wpR8YPA.jpg;http://i.imgur.com/1Nkn1w1.jpg;http://i.imgur.com/6Afsqfw.jpg;http://i.imgur.com/V0Ufu4p.jpg;http://i.imgur.com/RVq8v4X.jpg;http://i.imgur.com/shlLxOV.jpg;http://i.imgur.com/vCcr0xi.jpg;http://i.imgur.com/FGgukSJ.jpg;http://i.imgur.com/bU5rjt7.jpg;http://i.imgur.com/6MbmeHi.jpg;http://i.imgur.com/NjzORD8.jpg;http://i.imgur.com/pJJURrm.jpg;http://i.imgur.com/7D1twcZ.jpg;http://i.imgur.com/PtvFmrl.jpg;http://i.imgur.com/osxhaef.jpg;http://i.imgur.com/bRxWUSN.jpg;http://i.imgur.com/dKSO1GF.jpg;http://i.imgur.com/kq90DRZ.jpg;http://i.imgur.com/bVYgRsy.jpg;http://i.imgur.com/huvgyl4.jpg;http://i.imgur.com/A3tThMr.jpg;http://i.imgur.com/f43IYny.jpg;http://i.imgur.com/DVygxjh.jpg;http://i.imgur.com/JieiAR2.jpg;http://i.imgur.com/QpGOZa0.jpg;http://i.imgur.com/f3yPCnD.jpg;http://i.imgur.com/tgf7bCX.jpg;http://i.imgur.com/h1AhiAS.jpg;http://i.imgur.com/A5JUhZQ.jpg;http://i.imgur.com/xALlb5V.jpg;http://i.imgur.com/9EDxs0g.jpg;http://i.imgur.com/sqYLHp1.jpg;http://i.imgur.com/SkGi3WC.jpg;http://i.imgur.com/2OIYtDE.jpg;http://i.imgur.com/oIloqMU.jpg;http://i.imgur.com/ILXSqO5.jpg;http://i.imgur.com/lYLfzie.jpg;http://i.imgur.com/7oLmBqu.jpg;http://i.imgur.com/rVNH08X.jpg;http://i.imgur.com/JW5bURq.jpg;http://i.imgur.com/hjoMEkj.jpg;http://i.imgur.com/dImieXe.jpg;http://i.imgur.com/l0vX9ji.jpg;http://i.imgur.com/78PVU43.jpg;http://i.imgur.com/INxkbuO.jpg;http://i.imgur.com/sG5WlHT.jpg;http://i.imgur.com/jtIqIu2.jpg;http://i.imgur.com/bBdCZZ2.jpg;http://i.imgur.com/vKPpCHT.jpg;http://i.imgur.com/96qsOyP.jpg;http://i.imgur.com/d9txgDZ.jpg;http://i.imgur.com/oRUrqpN.jpg;http://i.imgur.com/u87lzds.jpg;http://i.imgur.com/urhuYFO.jpg;http://i.imgur.com/01CD4LH.jpg;http://i.imgur.com/p7oDCql.jpg;http://i.imgur.com/etMXjfY.jpg;http://i.imgur.com/yFeF2w6.jpg;http://i.imgur.com/kclGi7i.jpg;http://i.imgur.com/iqY5wGC.jpg;http://i.imgur.com/ToNYd6R.jpg;http://i.imgur.com/NFE3DYU.jpg;http://i.imgur.com/O66UAnV.jpg;http://i.imgur.com/uWucqrn.jpg;http://i.imgur.com/zQInHYA.jpg;http://i.imgur.com/SMfyqN3.jpg;http://i.imgur.com/VaMUhlu.jpg;http://i.imgur.com/Lsz0TUV.jpg;http://i.imgur.com/NDmBmCS.jpg;http://i.imgur.com/AWXiHGp.jpg;http://i.imgur.com/TcCXvdB.jpg;http://i.imgur.com/uGQIH61.jpg;http://i.imgur.com/hEuVCsC.jpg;http://i.imgur.com/Gbv58Fv.jpg;http://i.imgur.com/ecDEOQI.jpg;http://i.imgur.com/VVkp0WD.jpg;http://i.imgur.com/e4mxrb1.jpg;http://i.imgur.com/NQpeqZn.jpg;http://i.imgur.com/spTF6vC.jpg;http://i.imgur.com/8XoBdeT.jpg;http://i.imgur.com/xB6PCyq.jpg;http://i.imgur.com/z0hoOQI.jpg;http://i.imgur.com/qL0W4cy.jpg;http://i.imgur.com/9DwNAZb.jpg;http://i.imgur.com/3j26WLf.jpg;http://i.imgur.com/M4ijPnt.jpg;http://i.imgur.com/84e9Kyt.jpg;http://i.imgur.com/AAadmfp.jpg;http://i.imgur.com/QXCwU6E.jpg;http://i.imgur.com/wBVNQvp.jpg;http://i.imgur.com/9gCoKe8.jpg;http://i.imgur.com/I0M7Iox.jpg;http://i.imgur.com/VKai4ju.jpg;http://i.imgur.com/9RgSqCK.jpg;http://i.imgur.com/qdBCpsH.jpg;http://i.imgur.com/HEBHdmz.jpg;http://i.imgur.com/QQhefnD.jpg;http://i.imgur.com/xuHjM6M.jpg;http://i.imgur.com/OSYpoxQ.jpg;http://i.imgur.com/azFXeuP.jpg;http://i.imgur.com/OpZq8XN.jpg;http://i.imgur.com/j30xYwD.jpg;http://i.imgur.com/SW63OX1.jpg;http://i.imgur.com/V5SsqO2.jpg;http://i.imgur.com/I3JH9YZ.jpg;http://i.imgur.com/2l4b0J5.jpg;http://i.imgur.com/3rc8wkj.jpg;http://i.imgur.com/Pv38lsP.jpg;http://i.imgur.com/RLhyV6D.jpg	114.140.1.252
https://www.ptt.cc/bbs/Beauty/M.1397091412.A.FB2.html	[帥哥] 韓系花美男	2014-04-10 08:56:30	sillypenguin	12	14	13		101.78.153.66
https://www.ptt.cc/bbs/Beauty/M.1397148991.A.B37.html	[正妹] [帥哥] Green! Eyes樂團男主唱-老王		zoro1022	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1397122368.A.1AB.html	[帥哥] 學運發言人江其冀	2014-04-10 17:32:46	b0213	10	3	0		49.218.22.42
https://www.ptt.cc/bbs/Beauty/M.1397396134.A.9B2.html	[帥哥] 難得能在高雄看到的帥哥>///<		taichi5566	0	0	0		
